,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
576,1,Brasil,1694,Nenhuma,Z,1,Brasil,202002,dez-jan-fev 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
577,1,Brasil,2,%,12.4,1,Brasil,202003,jan-fev-mar 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
578,1,Brasil,2,%,1.0,1,Brasil,202003,jan-fev-mar 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
579,1,Brasil,1722,Ponto percentual,1.3,1,Brasil,202003,jan-fev-mar 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
580,1,Brasil,1694,Nenhuma,Z,1,Brasil,202003,jan-fev-mar 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
581,1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,202003,jan-fev-mar 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
582,1,Brasil,1694,Nenhuma,Z,1,Brasil,202003,jan-fev-mar 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
583,1,Brasil,2,%,12.7,1,Brasil,202004,fev-mar-abr 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
584,1,Brasil,2,%,1.1,1,Brasil,202004,fev-mar-abr 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
585,1,Brasil,1722,Ponto percentual,1.4,1,Brasil,202004,fev-mar-abr 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
586,1,Brasil,1694,Nenhuma,Z,1,Brasil,202004,fev-mar-abr 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
587,1,Brasil,1722,Ponto percentual,0.1,1,Brasil,202004,fev-mar-abr 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
588,1,Brasil,1694,Nenhuma,A,1,Brasil,202004,fev-mar-abr 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
589,1,Brasil,2,%,13.1,1,Brasil,202005,mar-abr-mai 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
590,1,Brasil,2,%,1.2,1,Brasil,202005,mar-abr-mai 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
591,1,Brasil,1722,Ponto percentual,1.4,1,Brasil,202005,mar-abr-mai 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
592,1,Brasil,1694,Nenhuma,Z,1,Brasil,202005,mar-abr-mai 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
593,1,Brasil,1722,Ponto percentual,0.7,1,Brasil,202005,mar-abr-mai 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
594,1,Brasil,1694,Nenhuma,Z,1,Brasil,202005,mar-abr-mai 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
595,1,Brasil,2,%,13.6,1,Brasil,202006,abr-mai-jun 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
596,1,Brasil,2,%,1.4,1,Brasil,202006,abr-mai-jun 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
597,1,Brasil,1722,Ponto percentual,1.2,1,Brasil,202006,abr-mai-jun 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
598,1,Brasil,1694,Nenhuma,Z,1,Brasil,202006,abr-mai-jun 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
599,1,Brasil,1722,Ponto percentual,1.5,1,Brasil,202006,abr-mai-jun 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
600,1,Brasil,1694,Nenhuma,Z,1,Brasil,202006,abr-mai-jun 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
601,1,Brasil,2,%,14.1,1,Brasil,202007,mai-jun-jul 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
602,1,Brasil,2,%,1.2,1,Brasil,202007,mai-jun-jul 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
603,1,Brasil,1722,Ponto percentual,1.4,1,Brasil,202007,mai-jun-jul 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
604,1,Brasil,1694,Nenhuma,Z,1,Brasil,202007,mai-jun-jul 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
605,1,Brasil,1722,Ponto percentual,2.2,1,Brasil,202007,mai-jun-jul 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
606,1,Brasil,1694,Nenhuma,Z,1,Brasil,202007,mai-jun-jul 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
607,1,Brasil,2,%,14.8,1,Brasil,202008,jun-jul-ago 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
608,1,Brasil,2,%,1.3,1,Brasil,202008,jun-jul-ago 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
609,1,Brasil,1722,Ponto percentual,1.7,1,Brasil,202008,jun-jul-ago 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
610,1,Brasil,1694,Nenhuma,Z,1,Brasil,202008,jun-jul-ago 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
611,1,Brasil,1722,Ponto percentual,2.8,1,Brasil,202008,jun-jul-ago 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
612,1,Brasil,1694,Nenhuma,Z,1,Brasil,202008,jun-jul-ago 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
613,1,Brasil,2,%,14.9,1,Brasil,202009,jul-ago-set 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
614,1,Brasil,2,%,1.1,1,Brasil,202009,jul-ago-set 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
615,1,Brasil,1722,Ponto percentual,1.3,1,Brasil,202009,jul-ago-set 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
616,1,Brasil,1694,Nenhuma,Z,1,Brasil,202009,jul-ago-set 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
617,1,Brasil,1722,Ponto percentual,3.0,1,Brasil,202009,jul-ago-set 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
618,1,Brasil,1694,Nenhuma,Z,1,Brasil,202009,jul-ago-set 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
619,1,Brasil,2,%,14.6,1,Brasil,202010,ago-set-out 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
620,1,Brasil,2,%,1.2,1,Brasil,202010,ago-set-out 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
621,1,Brasil,1722,Ponto percentual,0.5,1,Brasil,202010,ago-set-out 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
622,1,Brasil,1694,Nenhuma,Z,1,Brasil,202010,ago-set-out 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
623,1,Brasil,1722,Ponto percentual,2.8,1,Brasil,202010,ago-set-out 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
624,1,Brasil,1694,Nenhuma,Z,1,Brasil,202010,ago-set-out 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
625,1,Brasil,2,%,14.4,1,Brasil,202011,set-out-nov 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
626,1,Brasil,2,%,1.3,1,Brasil,202011,set-out-nov 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
627,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,202011,set-out-nov 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
628,1,Brasil,1694,Nenhuma,Z,1,Brasil,202011,set-out-nov 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
629,1,Brasil,1722,Ponto percentual,3.1,1,Brasil,202011,set-out-nov 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
630,1,Brasil,1694,Nenhuma,Z,1,Brasil,202011,set-out-nov 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
631,1,Brasil,2,%,14.2,1,Brasil,202012,out-nov-dez 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
632,1,Brasil,2,%,1.2,1,Brasil,202012,out-nov-dez 2020,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
633,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,202012,out-nov-dez 2020,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
634,1,Brasil,1694,Nenhuma,Z,1,Brasil,202012,out-nov-dez 2020,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
635,1,Brasil,1722,Ponto percentual,3.1,1,Brasil,202012,out-nov-dez 2020,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
636,1,Brasil,1694,Nenhuma,Z,1,Brasil,202012,out-nov-dez 2020,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
637,1,Brasil,2,%,14.5,1,Brasil,202101,nov-dez-jan 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
638,1,Brasil,2,%,1.3,1,Brasil,202101,nov-dez-jan 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
639,1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,202101,nov-dez-jan 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
640,1,Brasil,1694,Nenhuma,A,1,Brasil,202101,nov-dez-jan 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
641,1,Brasil,1722,Ponto percentual,3.1,1,Brasil,202101,nov-dez-jan 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
642,1,Brasil,1694,Nenhuma,Z,1,Brasil,202101,nov-dez-jan 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
643,1,Brasil,2,%,14.6,1,Brasil,202102,dez-jan-fev 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
644,1,Brasil,2,%,1.3,1,Brasil,202102,dez-jan-fev 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
645,1,Brasil,1722,Ponto percentual,0.3,1,Brasil,202102,dez-jan-fev 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
646,1,Brasil,1694,Nenhuma,A,1,Brasil,202102,dez-jan-fev 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
647,1,Brasil,1722,Ponto percentual,2.9,1,Brasil,202102,dez-jan-fev 2021,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
648,1,Brasil,1694,Nenhuma,Z,1,Brasil,202102,dez-jan-fev 2021,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
649,1,Brasil,2,%,14.9,1,Brasil,202103,jan-fev-mar 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
650,1,Brasil,2,%,1.1,1,Brasil,202103,jan-fev-mar 2021,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
651,1,Brasil,1722,Ponto percentual,0.7,1,Brasil,202103,jan-fev-mar 2021,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
652,1,Brasil,1694,Nenhuma,Z,1,Brasil,202103,jan-fev-mar 2021,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
