data,variavel,grupo,vm_grupos
2022-02-01,IPCA peso mensal,7101144.Sobrancelha,0.02
2022-02-01,IPCA peso mensal,72.Recreação e fumo,0.87
2022-02-01,IPCA peso mensal,7201.Recreação,1.01
2022-02-01,IPCA peso mensal,7201006.Clube,1.96
2022-02-01,IPCA peso mensal,7201010.Instrumento musical,-1.62
2022-02-01,IPCA peso mensal,7201015.Tratamento de animais (clínica),0.23
2022-02-01,IPCA peso mensal,7201019.Bicicleta,0.05
2022-02-01,IPCA peso mensal,7201020.Alimento para animais,1.17
2022-02-01,IPCA peso mensal,7201023.Brinquedo,2.29
2022-02-01,IPCA peso mensal,7201054.Casa noturna,-1.25
2022-02-01,IPCA peso mensal,7201063.Jogos de azar,0.0
2022-02-01,IPCA peso mensal,7201067.Material de caça e pesca,-0.62
2022-02-01,IPCA peso mensal,7201090.Hospedagem,0.23
2022-02-01,IPCA peso mensal,7201095.Pacote turístico,1.52
2022-02-01,IPCA peso mensal,7201256.Serviço de higiene para animais,2.06
2022-02-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",2.07
2022-02-01,IPCA peso mensal,7202.Fumo,0.0
2022-02-01,IPCA peso mensal,7202041.Cigarro,0.0
2022-02-01,IPCA peso mensal,8.Educação,5.61
2022-02-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",5.61
2022-02-01,IPCA peso mensal,8101.Cursos regulares,6.67
2022-02-01,IPCA peso mensal,8101001.Creche,6.53
2022-02-01,IPCA peso mensal,8101002.Pré-escola,7.67
2022-02-01,IPCA peso mensal,8101003.Ensino fundamental,8.06
2022-02-01,IPCA peso mensal,8101004.Ensino médio,7.53
2022-02-01,IPCA peso mensal,8101005.Ensino superior,5.82
2022-02-01,IPCA peso mensal,8101006.Pós-graduação,2.79
2022-02-01,IPCA peso mensal,8101008.Educação de jovens e adultos,3.28
2022-02-01,IPCA peso mensal,8101045.Curso técnico,4.31
2022-02-01,IPCA peso mensal,8102.Leitura,0.8
2022-02-01,IPCA peso mensal,8102001.Jornal diário,0.53
2022-02-01,IPCA peso mensal,8102004.Revista,0.0
2022-02-01,IPCA peso mensal,8102007.Livro didático,0.76
2022-02-01,IPCA peso mensal,8102008.Livro não didático,1.36
2022-02-01,IPCA peso mensal,8103.Papelaria,0.34
2022-02-01,IPCA peso mensal,8103001.Caderno,1.52
2022-02-01,IPCA peso mensal,8103014.Artigos de papelaria,-0.34
2022-02-01,IPCA peso mensal,8104.Cursos diversos,3.91
2022-02-01,IPCA peso mensal,8104001.Curso preparatório,4.99
2022-02-01,IPCA peso mensal,8104003.Curso de idioma,7.29
2022-02-01,IPCA peso mensal,8104004.Curso de informática,3.48
2022-02-01,IPCA peso mensal,8104005.Autoescola,3.9
2022-02-01,IPCA peso mensal,8104006.Atividades físicas,1.34
2022-02-01,IPCA peso mensal,9.Comunicação,0.29
2022-02-01,IPCA peso mensal,91.Comunicação,0.29
2022-02-01,IPCA peso mensal,9101.Comunicação,0.29
2022-02-01,IPCA peso mensal,9101001.Correio,1.73
2022-02-01,IPCA peso mensal,9101002.Plano de telefonia fixa,-0.41
2022-02-01,IPCA peso mensal,9101008.Plano de telefonia móvel,0.08
2022-02-01,IPCA peso mensal,9101010.Tv por assinatura,0.0
2022-02-01,IPCA peso mensal,9101018.Acesso à internet,0.0
2022-02-01,IPCA peso mensal,9101019.Aparelho telefônico,1.42
2022-02-01,IPCA peso mensal,9101115.Serviços de streaming,0.0
2022-02-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",0.0
2022-03-01,IPCA peso mensal,Índice geral,1.62
2022-03-01,IPCA peso mensal,1.Alimentação e bebidas,2.42
2022-03-01,IPCA peso mensal,11.Alimentação no domicílio,3.09
2022-03-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",3.12
2022-03-01,IPCA peso mensal,1101002.Arroz,2.69
2022-03-01,IPCA peso mensal,1101051.Feijão - mulatinho,-3.61
2022-03-01,IPCA peso mensal,1101052.Feijão - preto,2.6
2022-03-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),1.24
2022-03-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),6.43
2022-03-01,IPCA peso mensal,1101079.Milho (em grão),2.04
2022-03-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",1.89
2022-03-01,IPCA peso mensal,1102001.Farinha de arroz,0.24
2022-03-01,IPCA peso mensal,1102006.Macarrão,2.69
2022-03-01,IPCA peso mensal,1102008.Fubá de milho,-1.59
2022-03-01,IPCA peso mensal,1102010.Flocos de milho,0.79
2022-03-01,IPCA peso mensal,1102012.Farinha de trigo,4.03
2022-03-01,IPCA peso mensal,1102023.Farinha de mandioca,2.2
2022-03-01,IPCA peso mensal,1102029.Massa semipreparada,-0.25
2022-03-01,IPCA peso mensal,1102061.Macarrão instantâneo,3.43
2022-03-01,IPCA peso mensal,"1103.Tubérculos, raízes e legumes",16.74
2022-03-01,IPCA peso mensal,1103002.Batata-doce,-1.09
2022-03-01,IPCA peso mensal,1103003.Batata-inglesa,4.89
2022-03-01,IPCA peso mensal,1103004.Inhame,-2.05
2022-03-01,IPCA peso mensal,1103005.Mandioca (aipim),-3.05
2022-03-01,IPCA peso mensal,1103020.Abobrinha,-6.69
2022-03-01,IPCA peso mensal,1103025.Pepino,-1.51
2022-03-01,IPCA peso mensal,1103026.Pimentão,33.12
2022-03-01,IPCA peso mensal,1103028.Tomate,27.22
2022-03-01,IPCA peso mensal,1103043.Cebola,10.55
2022-03-01,IPCA peso mensal,1103044.Cenoura,31.47
2022-03-01,IPCA peso mensal,1104.Açúcares e derivados,0.39
2022-03-01,IPCA peso mensal,1104003.Açúcar refinado,-0.13
2022-03-01,IPCA peso mensal,1104004.Açúcar cristal,1.3
2022-03-01,IPCA peso mensal,1104018.Balas,-0.64
2022-03-01,IPCA peso mensal,1104023.Chocolate em barra e bombom,-0.86
2022-03-01,IPCA peso mensal,1104032.Sorvete,0.82
2022-03-01,IPCA peso mensal,1104052.Chocolate e achocolatado em pó,1.55
2022-03-01,IPCA peso mensal,1104060.Doce de frutas em pasta,-0.79
2022-03-01,IPCA peso mensal,1104067.Açúcar demerara,2.67
2022-03-01,IPCA peso mensal,1105.Hortaliças e verduras,9.0
2022-03-01,IPCA peso mensal,1105001.Alface,8.87
2022-03-01,IPCA peso mensal,1105004.Coentro,-1.92
2022-03-01,IPCA peso mensal,1105005.Couve,5.65
2022-03-01,IPCA peso mensal,1105006.Couve-flor,3.61
2022-03-01,IPCA peso mensal,1105010.Repolho,26.72
2022-03-01,IPCA peso mensal,1105012.Cheiro-verde,4.58
2022-03-01,IPCA peso mensal,1105019.Brócolis,8.94
2022-03-01,IPCA peso mensal,1106.Frutas,6.39
2022-03-01,IPCA peso mensal,1106001.Banana-da-terra,-1.25
2022-03-01,IPCA peso mensal,1106003.Abacaxi,0.91
2022-03-01,IPCA peso mensal,1106004.Abacate,-6.92
2022-03-01,IPCA peso mensal,1106005.Banana - d'água,10.59
2022-03-01,IPCA peso mensal,1106006.Banana - maçã,-12.35
2022-03-01,IPCA peso mensal,1106008.Banana - prata,-4.78
2022-03-01,IPCA peso mensal,1106011.Laranja - baía,6.5
2022-03-01,IPCA peso mensal,1106012.Laranja - lima,-1.09
2022-03-01,IPCA peso mensal,1106015.Limão,-12.12
2022-03-01,IPCA peso mensal,1106017.Maçã,12.15
2022-03-01,IPCA peso mensal,1106018.Mamão,19.51
2022-03-01,IPCA peso mensal,1106019.Manga,13.0
2022-03-01,IPCA peso mensal,1106020.Maracujá,-7.38
2022-03-01,IPCA peso mensal,1106021.Melancia,12.29
2022-03-01,IPCA peso mensal,1106022.Melão,35.18
2022-03-01,IPCA peso mensal,1106023.Pera,-7.56
2022-03-01,IPCA peso mensal,1106027.Tangerina,0.88
2022-03-01,IPCA peso mensal,1106028.Uva,9.8
2022-03-01,IPCA peso mensal,1106039.Laranja - pera,1.3
2022-03-01,IPCA peso mensal,1106051.Morango,8.68
2022-03-01,IPCA peso mensal,1106084.Goiaba,-3.16
2022-03-01,IPCA peso mensal,1107.Carnes,0.33
2022-03-01,IPCA peso mensal,1107009.Fígado,1.1
2022-03-01,IPCA peso mensal,1107018.Carne de porco,-0.51
2022-03-01,IPCA peso mensal,1107031.Carne de carneiro,-8.84
2022-03-01,IPCA peso mensal,1107081.Cupim,0.61
2022-03-01,IPCA peso mensal,1107084.Contrafilé,-0.07
2022-03-01,IPCA peso mensal,1107085.Filé-mignon,-4.35
2022-03-01,IPCA peso mensal,1107087.Chã de dentro,0.92
2022-03-01,IPCA peso mensal,1107088.Alcatra,0.47
2022-03-01,IPCA peso mensal,1107089.Patinho,2.05
2022-03-01,IPCA peso mensal,1107090.Lagarto redondo,4.49
2022-03-01,IPCA peso mensal,1107091.Lagarto comum,0.78
2022-03-01,IPCA peso mensal,1107093.Músculo,-0.07
2022-03-01,IPCA peso mensal,1107094.Pá,1.15
2022-03-01,IPCA peso mensal,1107095.Acém,0.1
2022-03-01,IPCA peso mensal,1107096.Peito,-0.15
2022-03-01,IPCA peso mensal,1107097.Capa de filé,0.78
2022-03-01,IPCA peso mensal,1107099.Costela,0.36
2022-03-01,IPCA peso mensal,1107208.Picanha,0.22
2022-03-01,IPCA peso mensal,1108.Pescados,0.87
2022-03-01,IPCA peso mensal,1108002.Peixe - anchova,0.59
2022-03-01,IPCA peso mensal,1108004.Peixe - corvina,-0.96
2022-03-01,IPCA peso mensal,1108011.Peixe - tainha,3.5
2022-03-01,IPCA peso mensal,1108012.Peixe - sardinha,0.76
2022-03-01,IPCA peso mensal,1108013.Camarão,1.0
2022-03-01,IPCA peso mensal,1108019.Peixe - cavala,2.71
2022-03-01,IPCA peso mensal,1108029.Peixe - cação,1.82
2022-03-01,IPCA peso mensal,1108031.Peixe - merluza,0.32
2022-03-01,IPCA peso mensal,1108032.Peixe - serra,0.47
2022-03-01,IPCA peso mensal,1108038.Peixe - pescada,-0.35
2022-03-01,IPCA peso mensal,1108045.Caranguejo,1.41
2022-03-01,IPCA peso mensal,1108049.Peixe - castanha,0.59
2022-03-01,IPCA peso mensal,1108052.Peixe - palombeta,0.86
2022-03-01,IPCA peso mensal,1108072.Peixe - curimatã,-0.27
2022-03-01,IPCA peso mensal,1108075.Peixe - salmão,3.77
2022-03-01,IPCA peso mensal,1108080.Peixe - tilápia,0.96
2022-03-01,IPCA peso mensal,1108087.Peixe - tambaqui,-0.21
2022-03-01,IPCA peso mensal,1108088.Peixe - dourada,5.58
2022-03-01,IPCA peso mensal,1108092.Peixe - filhote,4.56
2022-03-01,IPCA peso mensal,1108096.Peixe - peroá,1.71
2022-03-01,IPCA peso mensal,1108112.Peixe - pintado,1.68
2022-03-01,IPCA peso mensal,1108125.Peixe - aruanã,0.7
2022-03-01,IPCA peso mensal,1109.Carnes e peixes industrializados,0.22
2022-03-01,IPCA peso mensal,1109002.Presunto,-0.08
2022-03-01,IPCA peso mensal,1109007.Salsicha,-0.71
2022-03-01,IPCA peso mensal,1109008.Linguiça,0.21
2022-03-01,IPCA peso mensal,1109010.Mortadela,-0.19
2022-03-01,IPCA peso mensal,1109012.Salame,2.68
2022-03-01,IPCA peso mensal,1109023.Bacalhau,0.92
2022-03-01,IPCA peso mensal,1109056.Carne-seca e de sol,0.89
2022-03-01,IPCA peso mensal,1109058.Carne de porco salgada e defumada,-1.0
2022-03-01,IPCA peso mensal,1110.Aves e ovos,0.41
2022-03-01,IPCA peso mensal,1110009.Frango inteiro,0.54
2022-03-01,IPCA peso mensal,1110010.Frango em pedaços,-2.03
2022-03-01,IPCA peso mensal,1110044.Ovo de galinha,7.08
2022-03-01,IPCA peso mensal,1111.Leites e derivados,4.15
2022-03-01,IPCA peso mensal,1111004.Leite longa vida,9.34
2022-03-01,IPCA peso mensal,1111008.Leite condensado,1.51
2022-03-01,IPCA peso mensal,1111009.Leite em pó,1.14
2022-03-01,IPCA peso mensal,1111011.Queijo,0.21
2022-03-01,IPCA peso mensal,1111019.Iogurte e bebidas lácteas,1.73
2022-03-01,IPCA peso mensal,1111021.Requeijão,1.8
2022-03-01,IPCA peso mensal,1111031.Manteiga,2.53
2022-03-01,IPCA peso mensal,1111038.Leite fermentado,2.1
2022-03-01,IPCA peso mensal,1112.Panificados,2.62
2022-03-01,IPCA peso mensal,1112003.Biscoito,2.33
2022-03-01,IPCA peso mensal,1112015.Pão francês,2.97
2022-03-01,IPCA peso mensal,1112017.Pão doce,2.31
2022-03-01,IPCA peso mensal,1112018.Pão de forma,2.2
2022-03-01,IPCA peso mensal,1112019.Bolo,2.71
2022-03-01,IPCA peso mensal,1112025.Pão de queijo,-0.27
2022-03-01,IPCA peso mensal,1113.Óleos e gorduras,6.13
2022-03-01,IPCA peso mensal,1113013.Óleo de soja,8.99
2022-03-01,IPCA peso mensal,1113014.Azeite de oliva,0.8
2022-03-01,IPCA peso mensal,1113040.Margarina,0.75
2022-03-01,IPCA peso mensal,1114.Bebidas e infusões,2.03
2022-03-01,IPCA peso mensal,1114001.Suco de frutas,1.96
2022-03-01,IPCA peso mensal,1114003.Polpa de fruta (congelada),2.59
2022-03-01,IPCA peso mensal,1114004.Açaí (emulsão),13.6
2022-03-01,IPCA peso mensal,1114022.Café moído,2.87
2022-03-01,IPCA peso mensal,1114023.Café solúvel,2.53
2022-03-01,IPCA peso mensal,1114083.Refrigerante e água mineral,1.71
2022-03-01,IPCA peso mensal,1114084.Cerveja,0.01
2022-03-01,IPCA peso mensal,1114085.Outras bebidas alcoólicas,3.66
2022-03-01,IPCA peso mensal,1114087.Vinho,0.87
2022-03-01,IPCA peso mensal,1114090.Suco em pó,1.4
2022-03-01,IPCA peso mensal,1114091.Chá mate (erva mate),-1.06
2022-03-01,IPCA peso mensal,1115.Enlatados e conservas,2.01
2022-03-01,IPCA peso mensal,1115013.Alimento infantil,4.59
2022-03-01,IPCA peso mensal,1115016.Palmito em conserva,2.15
2022-03-01,IPCA peso mensal,1115017.Pepino em conserva,4.27
2022-03-01,IPCA peso mensal,1115039.Sardinha em conserva,2.63
2022-03-01,IPCA peso mensal,1115050.Salsicha em conserva,0.96
2022-03-01,IPCA peso mensal,1115056.Sopa desidratada,1.43
2022-03-01,IPCA peso mensal,1115057.Azeitona,0.97
2022-03-01,IPCA peso mensal,1115058.Milho-verde em conserva,2.81
2022-03-01,IPCA peso mensal,1115075.Atum em conserva,0.55
2022-03-01,IPCA peso mensal,1116.Sal e condimentos,2.18
2022-03-01,IPCA peso mensal,1116001.Leite de coco,-0.25
2022-03-01,IPCA peso mensal,1116005.Atomatado,1.22
2022-03-01,IPCA peso mensal,1116010.Alho,2.27
2022-03-01,IPCA peso mensal,1116013.Sal,3.57
2022-03-01,IPCA peso mensal,1116022.Colorau,0.78
2022-03-01,IPCA peso mensal,1116023.Caldo de tucupi,-0.18
2022-03-01,IPCA peso mensal,1116026.Fermento,0.66
2022-03-01,IPCA peso mensal,1116033.Maionese,4.76
2022-03-01,IPCA peso mensal,1116041.Vinagre,0.47
2022-03-01,IPCA peso mensal,1116048.Caldo concentrado,1.41
2022-03-01,IPCA peso mensal,1116071.Tempero misto,2.62
2022-03-01,IPCA peso mensal,12.Alimentação fora do domicílio,0.65
2022-03-01,IPCA peso mensal,1201.Alimentação fora do domicílio,0.65
2022-03-01,IPCA peso mensal,1201001.Refeição,0.6
2022-03-01,IPCA peso mensal,1201003.Lanche,0.76
2022-03-01,IPCA peso mensal,1201007.Refrigerante e água mineral,0.88
2022-03-01,IPCA peso mensal,1201009.Cafezinho,2.31
2022-03-01,IPCA peso mensal,1201048.Cerveja,0.07
2022-03-01,IPCA peso mensal,1201051.Outras bebidas alcoólicas,1.33
2022-03-01,IPCA peso mensal,1201052.Vinho,-2.53
2022-03-01,IPCA peso mensal,1201061.Doces,-0.03
2022-03-01,IPCA peso mensal,1201088.Sorvete,1.77
2022-03-01,IPCA peso mensal,2.Habitação,1.15
2022-03-01,IPCA peso mensal,21.Encargos e manutenção,0.37
2022-03-01,IPCA peso mensal,2101.Aluguel e taxas,0.14
2022-03-01,IPCA peso mensal,2101001.Aluguel residencial,0.01
2022-03-01,IPCA peso mensal,2101002.Condomínio,0.39
2022-03-01,IPCA peso mensal,2101004.Taxa de água e esgoto,0.11
2022-03-01,IPCA peso mensal,2101012.Mudança,4.23
2022-03-01,IPCA peso mensal,2103.Reparos,0.76
2022-03-01,IPCA peso mensal,2103005.Ferragens,1.72
2022-03-01,IPCA peso mensal,2103008.Material de eletricidade,-0.7
2022-03-01,IPCA peso mensal,2103012.Vidro,0.81
2022-03-01,IPCA peso mensal,2103014.Tinta,1.73
2022-03-01,IPCA peso mensal,2103032.Revestimento de piso e parede,1.0
2022-03-01,IPCA peso mensal,2103038.Madeira e taco,-2.43
2022-03-01,IPCA peso mensal,2103039.Cimento,1.74
2022-03-01,IPCA peso mensal,2103040.Tijolo,1.42
2022-03-01,IPCA peso mensal,2103041.Material hidráulico,1.0
2022-03-01,IPCA peso mensal,2103042.Mão de obra,0.25
2022-03-01,IPCA peso mensal,2103048.Areia,0.52
2022-03-01,IPCA peso mensal,2103049.Pedras,-0.46
2022-03-01,IPCA peso mensal,2103055.Telha,0.19
2022-03-01,IPCA peso mensal,2104.Artigos de limpeza,2.04
2022-03-01,IPCA peso mensal,2104003.Saco para lixo,2.33
2022-03-01,IPCA peso mensal,2104005.Água sanitária,1.58
2022-03-01,IPCA peso mensal,2104008.Detergente,1.37
2022-03-01,IPCA peso mensal,2104009.Sabão em pó,3.54
2022-03-01,IPCA peso mensal,2104012.Desinfetante,0.9
2022-03-01,IPCA peso mensal,2104015.Sabão em barra,1.41
2022-03-01,IPCA peso mensal,2104016.Esponja de limpeza,5.44
2022-03-01,IPCA peso mensal,2104019.Sabão líquido,2.28
2022-03-01,IPCA peso mensal,2104020.Limpador multiuso,-0.25
2022-03-01,IPCA peso mensal,2104041.Papel toalha,-0.32
2022-03-01,IPCA peso mensal,2104085.Amaciante e alvejante,1.68
2022-03-01,IPCA peso mensal,22.Combustíveis e energia,2.3
2022-03-01,IPCA peso mensal,2201.Combustíveis (domésticos),6.31
2022-03-01,IPCA peso mensal,2201003.Carvão vegetal,-0.2
2022-03-01,IPCA peso mensal,2201004.Gás de botijão,6.57
2022-03-01,IPCA peso mensal,2201005.Gás encanado,4.23
2022-03-01,IPCA peso mensal,2202.Energia elétrica residencial,1.08
2022-03-01,IPCA peso mensal,2202003.Energia elétrica residencial,1.08
2022-03-01,IPCA peso mensal,3.Artigos de residência,0.57
2022-03-01,IPCA peso mensal,31.Móveis e utensílios,1.33
2022-03-01,IPCA peso mensal,3101.Mobiliário,1.81
2022-03-01,IPCA peso mensal,3101002.Móvel para sala,2.42
2022-03-01,IPCA peso mensal,3101003.Móvel para quarto,1.7
2022-03-01,IPCA peso mensal,3101015.Móvel para copa e cozinha,1.31
2022-03-01,IPCA peso mensal,3101016.Móvel infantil,1.21
2022-03-01,IPCA peso mensal,3101017.Colchão,-0.9
2022-03-01,IPCA peso mensal,3102.Utensílios e enfeites,0.55
2022-03-01,IPCA peso mensal,3102001.Artigos de iluminação,-0.24
2022-03-01,IPCA peso mensal,3102005.Tapete,0.3
2022-03-01,IPCA peso mensal,3102006.Cortina,0.88
2022-03-01,IPCA peso mensal,3102007.Utensílios de metal,0.74
2022-03-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,0.22
2022-03-01,IPCA peso mensal,3102010.Utensílios de plástico,-0.59
2022-03-01,IPCA peso mensal,3102035.Flores naturais,5.63
2022-03-01,IPCA peso mensal,3102337.Utensílios para bebê,1.31
2022-03-01,IPCA peso mensal,"3103.Cama, mesa e banho",0.43
2022-03-01,IPCA peso mensal,3103001.Roupa de cama,0.43
2022-03-01,IPCA peso mensal,3103003.Roupa de banho,0.39
2022-03-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,-0.29
2022-03-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,1.25
2022-03-01,IPCA peso mensal,3201001.Refrigerador,1.03
2022-03-01,IPCA peso mensal,3201002.Ar-condicionado,0.87
2022-03-01,IPCA peso mensal,3201006.Máquina de lavar roupa,1.14
2022-03-01,IPCA peso mensal,3201013.Ventilador,-0.16
2022-03-01,IPCA peso mensal,3201021.Fogão,2.24
2022-03-01,IPCA peso mensal,3201050.Chuveiro elétrico,1.11
2022-03-01,IPCA peso mensal,"3202.Tv, som e informática",-2.01
2022-03-01,IPCA peso mensal,3202001.Televisor,-3.02
2022-03-01,IPCA peso mensal,3202003.Aparelho de som,-1.53
2022-03-01,IPCA peso mensal,3202008.Videogame (console),-2.24
2022-03-01,IPCA peso mensal,3202028.Computador pessoal,-0.32
2022-03-01,IPCA peso mensal,33.Consertos e manutenção,1.28
2022-03-01,IPCA peso mensal,3301.Consertos e manutenção,1.28
2022-03-01,IPCA peso mensal,3301002.Conserto de refrigerador,0.71
2022-03-01,IPCA peso mensal,3301006.Conserto de televisor,0.0
2022-03-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,1.33
2022-03-01,IPCA peso mensal,3301022.Reforma de estofado,0.37
2022-03-01,IPCA peso mensal,3301088.Conserto de aparelho celular,0.24
2022-03-01,IPCA peso mensal,3301130.Conserto de bicicleta,1.88
2022-03-01,IPCA peso mensal,4.Vestuário,1.82
2022-03-01,IPCA peso mensal,41.Roupas,1.79
2022-03-01,IPCA peso mensal,4101.Roupa masculina,1.66
2022-03-01,IPCA peso mensal,4101002.Calça comprida masculina,2.2
2022-03-01,IPCA peso mensal,4101005.Agasalho masculino,3.42
2022-03-01,IPCA peso mensal,4101006.Bermuda/short masculino,1.64
2022-03-01,IPCA peso mensal,4101008.Cueca,3.33
2022-03-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,1.32
2022-03-01,IPCA peso mensal,4102.Roupa feminina,2.32
2022-03-01,IPCA peso mensal,4102002.Calça comprida feminina,2.26
2022-03-01,IPCA peso mensal,4102003.Agasalho feminino,3.92
2022-03-01,IPCA peso mensal,4102004.Saia,2.41
2022-03-01,IPCA peso mensal,4102005.Vestido,1.96
2022-03-01,IPCA peso mensal,4102008.Blusa,2.64
2022-03-01,IPCA peso mensal,4102010.Lingerie,1.88
2022-03-01,IPCA peso mensal,4102013.Bermuda/short feminino,1.76
2022-03-01,IPCA peso mensal,4103.Roupa infantil,0.88
2022-03-01,IPCA peso mensal,4103001.Uniforme escolar,0.82
2022-03-01,IPCA peso mensal,4103002.Calça comprida infantil,2.51
2022-03-01,IPCA peso mensal,4103005.Agasalho infantil,3.1
2022-03-01,IPCA peso mensal,4103007.Vestido infantil,0.01
2022-03-01,IPCA peso mensal,4103008.Bermuda/short infantil,0.24
2022-03-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,-0.03
2022-03-01,IPCA peso mensal,4103031.Conjunto infantil,1.81
2022-03-01,IPCA peso mensal,42.Calçados e acessórios,2.05
2022-03-01,IPCA peso mensal,4201.Calçados e acessórios,2.05
2022-03-01,IPCA peso mensal,4201002.Sapato masculino,1.38
2022-03-01,IPCA peso mensal,4201003.Sapato feminino,1.41
2022-03-01,IPCA peso mensal,4201004.Sapato infantil,1.71
2022-03-01,IPCA peso mensal,4201015.Bolsa,1.43
2022-03-01,IPCA peso mensal,4201040.Mochila,1.99
2022-03-01,IPCA peso mensal,4201063.Tênis,3.06
2022-03-01,IPCA peso mensal,4201098.Sandália/chinelo,1.38
2022-03-01,IPCA peso mensal,43.Joias e bijuterias,1.18
2022-03-01,IPCA peso mensal,4301.Joias e bijuterias,1.18
2022-03-01,IPCA peso mensal,4301001.Bijuteria,1.46
2022-03-01,IPCA peso mensal,4301002.Joia,0.98
2022-03-01,IPCA peso mensal,4301004.Relógio de pulso,1.7
2022-03-01,IPCA peso mensal,44.Tecidos e armarinho,0.81
2022-03-01,IPCA peso mensal,4401.Tecidos e armarinho,0.81
2022-03-01,IPCA peso mensal,4401001.Tecido,0.75
2022-03-01,IPCA peso mensal,4401002.Artigos de armarinho,1.12
2022-03-01,IPCA peso mensal,5.Transportes,3.02
2022-03-01,IPCA peso mensal,51.Transportes,3.02
2022-03-01,IPCA peso mensal,5101.Transporte público,0.21
2022-03-01,IPCA peso mensal,5101001.Ônibus urbano,1.27
2022-03-01,IPCA peso mensal,5101002.Táxi,0.0
2022-03-01,IPCA peso mensal,5101004.Trem,0.0
2022-03-01,IPCA peso mensal,5101006.Ônibus intermunicipal,1.12
2022-03-01,IPCA peso mensal,5101007.Ônibus interestadual,2.95
2022-03-01,IPCA peso mensal,5101010.Passagem aérea,-7.33
2022-03-01,IPCA peso mensal,5101011.Metrô,0.0
