,data,variavel,grupo,valor
73269,2022-05-01,IPCA peso mensal,1114001.Suco de frutas,0.96
73270,2022-05-01,IPCA peso mensal,1114003.Polpa de fruta (congelada),0.06
73271,2022-05-01,IPCA peso mensal,1114004.Açaí (emulsão),-1.45
73272,2022-05-01,IPCA peso mensal,1114022.Café moído,1.25
73273,2022-05-01,IPCA peso mensal,1114023.Café solúvel,3.58
73274,2022-05-01,IPCA peso mensal,1114083.Refrigerante e água mineral,1.09
73275,2022-05-01,IPCA peso mensal,1114084.Cerveja,0.44
73276,2022-05-01,IPCA peso mensal,1114085.Outras bebidas alcoólicas,1.66
73277,2022-05-01,IPCA peso mensal,1114087.Vinho,-0.02
73278,2022-05-01,IPCA peso mensal,1114090.Suco em pó,1.48
73279,2022-05-01,IPCA peso mensal,1114091.Chá mate (erva mate),2.16
73280,2022-05-01,IPCA peso mensal,1115.Enlatados e conservas,2.2
73281,2022-05-01,IPCA peso mensal,1115013.Alimento infantil,8.72
73282,2022-05-01,IPCA peso mensal,1115016.Palmito em conserva,1.45
73283,2022-05-01,IPCA peso mensal,1115017.Pepino em conserva,2.58
73284,2022-05-01,IPCA peso mensal,1115039.Sardinha em conserva,4.25
73285,2022-05-01,IPCA peso mensal,1115050.Salsicha em conserva,2.89
73286,2022-05-01,IPCA peso mensal,1115056.Sopa desidratada,0.5
73287,2022-05-01,IPCA peso mensal,1115057.Azeitona,-0.32
73288,2022-05-01,IPCA peso mensal,1115058.Milho-verde em conserva,2.4
73289,2022-05-01,IPCA peso mensal,1115075.Atum em conserva,1.5
73290,2022-05-01,IPCA peso mensal,1116.Sal e condimentos,1.12
73291,2022-05-01,IPCA peso mensal,1116001.Leite de coco,3.18
73292,2022-05-01,IPCA peso mensal,1116005.Atomatado,1.27
73293,2022-05-01,IPCA peso mensal,1116010.Alho,0.06
73294,2022-05-01,IPCA peso mensal,1116013.Sal,3.66
73295,2022-05-01,IPCA peso mensal,1116022.Colorau,3.46
73296,2022-05-01,IPCA peso mensal,1116023.Caldo de tucupi,3.79
73297,2022-05-01,IPCA peso mensal,1116026.Fermento,-0.24
73298,2022-05-01,IPCA peso mensal,1116033.Maionese,3.02
73299,2022-05-01,IPCA peso mensal,1116041.Vinagre,-0.23
73300,2022-05-01,IPCA peso mensal,1116048.Caldo concentrado,2.25
73301,2022-05-01,IPCA peso mensal,1116071.Tempero misto,1.29
73302,2022-05-01,IPCA peso mensal,12.Alimentação fora do domicílio,0.61
73303,2022-05-01,IPCA peso mensal,1201.Alimentação fora do domicílio,0.61
73304,2022-05-01,IPCA peso mensal,1201001.Refeição,0.41
73305,2022-05-01,IPCA peso mensal,1201003.Lanche,1.08
73306,2022-05-01,IPCA peso mensal,1201007.Refrigerante e água mineral,0.72
73307,2022-05-01,IPCA peso mensal,1201009.Cafezinho,-1.14
73308,2022-05-01,IPCA peso mensal,1201048.Cerveja,0.36
73309,2022-05-01,IPCA peso mensal,1201051.Outras bebidas alcoólicas,1.04
73310,2022-05-01,IPCA peso mensal,1201052.Vinho,-2.24
73311,2022-05-01,IPCA peso mensal,1201061.Doces,0.64
73312,2022-05-01,IPCA peso mensal,1201088.Sorvete,1.83
73313,2022-05-01,IPCA peso mensal,2.Habitação,-1.7
73314,2022-05-01,IPCA peso mensal,21.Encargos e manutenção,1.16
73315,2022-05-01,IPCA peso mensal,2101.Aluguel e taxas,1.16
73316,2022-05-01,IPCA peso mensal,2101001.Aluguel residencial,0.44
73317,2022-05-01,IPCA peso mensal,2101002.Condomínio,1.17
73318,2022-05-01,IPCA peso mensal,2101004.Taxa de água e esgoto,2.73
73319,2022-05-01,IPCA peso mensal,2101012.Mudança,4.27
73320,2022-05-01,IPCA peso mensal,2103.Reparos,0.77
73321,2022-05-01,IPCA peso mensal,2103005.Ferragens,0.74
73322,2022-05-01,IPCA peso mensal,2103008.Material de eletricidade,0.76
73323,2022-05-01,IPCA peso mensal,2103012.Vidro,0.47
73324,2022-05-01,IPCA peso mensal,2103014.Tinta,1.87
73325,2022-05-01,IPCA peso mensal,2103032.Revestimento de piso e parede,0.67
73326,2022-05-01,IPCA peso mensal,2103038.Madeira e taco,0.6
73327,2022-05-01,IPCA peso mensal,2103039.Cimento,2.65
73328,2022-05-01,IPCA peso mensal,2103040.Tijolo,0.24
73329,2022-05-01,IPCA peso mensal,2103041.Material hidráulico,-0.86
73330,2022-05-01,IPCA peso mensal,2103042.Mão de obra,0.28
73331,2022-05-01,IPCA peso mensal,2103048.Areia,0.51
73332,2022-05-01,IPCA peso mensal,2103049.Pedras,0.78
73333,2022-05-01,IPCA peso mensal,2103055.Telha,1.7
73334,2022-05-01,IPCA peso mensal,2104.Artigos de limpeza,1.86
73335,2022-05-01,IPCA peso mensal,2104003.Saco para lixo,-2.0
73336,2022-05-01,IPCA peso mensal,2104005.Água sanitária,2.07
73337,2022-05-01,IPCA peso mensal,2104008.Detergente,2.0
73338,2022-05-01,IPCA peso mensal,2104009.Sabão em pó,2.35
73339,2022-05-01,IPCA peso mensal,2104012.Desinfetante,1.54
73340,2022-05-01,IPCA peso mensal,2104015.Sabão em barra,1.58
73341,2022-05-01,IPCA peso mensal,2104016.Esponja de limpeza,-0.22
73342,2022-05-01,IPCA peso mensal,2104019.Sabão líquido,1.68
73343,2022-05-01,IPCA peso mensal,2104020.Limpador multiuso,1.52
73344,2022-05-01,IPCA peso mensal,2104041.Papel toalha,-1.64
73345,2022-05-01,IPCA peso mensal,2104085.Amaciante e alvejante,1.45
73346,2022-05-01,IPCA peso mensal,22.Combustíveis e energia,-6.06
73347,2022-05-01,IPCA peso mensal,2201.Combustíveis (domésticos),-0.69
73348,2022-05-01,IPCA peso mensal,2201003.Carvão vegetal,1.5
73349,2022-05-01,IPCA peso mensal,2201004.Gás de botijão,-1.02
73350,2022-05-01,IPCA peso mensal,2201005.Gás encanado,2.23
73351,2022-05-01,IPCA peso mensal,2202.Energia elétrica residencial,-7.95
73352,2022-05-01,IPCA peso mensal,2202003.Energia elétrica residencial,-7.95
73353,2022-05-01,IPCA peso mensal,3.Artigos de residência,0.66
73354,2022-05-01,IPCA peso mensal,31.Móveis e utensílios,1.24
73355,2022-05-01,IPCA peso mensal,3101.Mobiliário,1.49
73356,2022-05-01,IPCA peso mensal,3101002.Móvel para sala,1.71
73357,2022-05-01,IPCA peso mensal,3101003.Móvel para quarto,0.87
73358,2022-05-01,IPCA peso mensal,3101015.Móvel para copa e cozinha,2.67
73359,2022-05-01,IPCA peso mensal,3101016.Móvel infantil,1.77
73360,2022-05-01,IPCA peso mensal,3101017.Colchão,0.67
73361,2022-05-01,IPCA peso mensal,3102.Utensílios e enfeites,0.57
73362,2022-05-01,IPCA peso mensal,3102001.Artigos de iluminação,0.41
73363,2022-05-01,IPCA peso mensal,3102005.Tapete,-1.2
73364,2022-05-01,IPCA peso mensal,3102006.Cortina,0.72
73365,2022-05-01,IPCA peso mensal,3102007.Utensílios de metal,1.21
73366,2022-05-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,-0.58
73367,2022-05-01,IPCA peso mensal,3102010.Utensílios de plástico,0.82
73368,2022-05-01,IPCA peso mensal,3102035.Flores naturais,7.88
73369,2022-05-01,IPCA peso mensal,3102337.Utensílios para bebê,0.87
73370,2022-05-01,IPCA peso mensal,"3103.Cama, mesa e banho",1.38
73371,2022-05-01,IPCA peso mensal,3103001.Roupa de cama,1.4
73372,2022-05-01,IPCA peso mensal,3103003.Roupa de banho,0.76
73373,2022-05-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,0.03
73374,2022-05-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,0.94
73375,2022-05-01,IPCA peso mensal,3201001.Refrigerador,0.81
73376,2022-05-01,IPCA peso mensal,3201002.Ar-condicionado,0.6
73377,2022-05-01,IPCA peso mensal,3201006.Máquina de lavar roupa,0.72
73378,2022-05-01,IPCA peso mensal,3201013.Ventilador,0.78
73379,2022-05-01,IPCA peso mensal,3201021.Fogão,1.75
73380,2022-05-01,IPCA peso mensal,3201050.Chuveiro elétrico,1.23
73381,2022-05-01,IPCA peso mensal,"3202.Tv, som e informática",-1.03
73382,2022-05-01,IPCA peso mensal,3202001.Televisor,-1.76
73383,2022-05-01,IPCA peso mensal,3202003.Aparelho de som,-1.22
73384,2022-05-01,IPCA peso mensal,3202008.Videogame (console),-1.91
73385,2022-05-01,IPCA peso mensal,3202028.Computador pessoal,0.17
73386,2022-05-01,IPCA peso mensal,33.Consertos e manutenção,0.91
73387,2022-05-01,IPCA peso mensal,3301.Consertos e manutenção,0.91
73388,2022-05-01,IPCA peso mensal,3301002.Conserto de refrigerador,-0.14
73389,2022-05-01,IPCA peso mensal,3301006.Conserto de televisor,2.35
73390,2022-05-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,3.25
73391,2022-05-01,IPCA peso mensal,3301022.Reforma de estofado,0.0
73392,2022-05-01,IPCA peso mensal,3301088.Conserto de aparelho celular,0.89
73393,2022-05-01,IPCA peso mensal,3301130.Conserto de bicicleta,1.15
73394,2022-05-01,IPCA peso mensal,4.Vestuário,2.11
73395,2022-05-01,IPCA peso mensal,41.Roupas,2.34
73396,2022-05-01,IPCA peso mensal,4101.Roupa masculina,2.65
73397,2022-05-01,IPCA peso mensal,4101002.Calça comprida masculina,2.4
73398,2022-05-01,IPCA peso mensal,4101005.Agasalho masculino,3.74
73399,2022-05-01,IPCA peso mensal,4101006.Bermuda/short masculino,2.19
73400,2022-05-01,IPCA peso mensal,4101008.Cueca,-0.56
73401,2022-05-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,2.91
73402,2022-05-01,IPCA peso mensal,4102.Roupa feminina,2.18
73403,2022-05-01,IPCA peso mensal,4102002.Calça comprida feminina,2.98
73404,2022-05-01,IPCA peso mensal,4102003.Agasalho feminino,3.87
73405,2022-05-01,IPCA peso mensal,4102004.Saia,2.27
73406,2022-05-01,IPCA peso mensal,4102005.Vestido,3.07
73407,2022-05-01,IPCA peso mensal,4102008.Blusa,1.36
73408,2022-05-01,IPCA peso mensal,4102010.Lingerie,1.77
73409,2022-05-01,IPCA peso mensal,4102013.Bermuda/short feminino,0.9
73410,2022-05-01,IPCA peso mensal,4103.Roupa infantil,2.14
73411,2022-05-01,IPCA peso mensal,4103001.Uniforme escolar,0.61
73412,2022-05-01,IPCA peso mensal,4103002.Calça comprida infantil,3.08
73413,2022-05-01,IPCA peso mensal,4103005.Agasalho infantil,3.7
73414,2022-05-01,IPCA peso mensal,4103007.Vestido infantil,1.77
73415,2022-05-01,IPCA peso mensal,4103008.Bermuda/short infantil,2.21
73416,2022-05-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,2.76
73417,2022-05-01,IPCA peso mensal,4103031.Conjunto infantil,1.75
73418,2022-05-01,IPCA peso mensal,42.Calçados e acessórios,2.06
73419,2022-05-01,IPCA peso mensal,4201.Calçados e acessórios,2.06
73420,2022-05-01,IPCA peso mensal,4201002.Sapato masculino,1.38
73421,2022-05-01,IPCA peso mensal,4201003.Sapato feminino,2.43
73422,2022-05-01,IPCA peso mensal,4201004.Sapato infantil,2.84
73423,2022-05-01,IPCA peso mensal,4201015.Bolsa,2.1
73424,2022-05-01,IPCA peso mensal,4201040.Mochila,0.86
73425,2022-05-01,IPCA peso mensal,4201063.Tênis,2.44
73426,2022-05-01,IPCA peso mensal,4201098.Sandália/chinelo,1.13
73427,2022-05-01,IPCA peso mensal,43.Joias e bijuterias,-0.34
73428,2022-05-01,IPCA peso mensal,4301.Joias e bijuterias,-0.34
73429,2022-05-01,IPCA peso mensal,4301001.Bijuteria,1.57
73430,2022-05-01,IPCA peso mensal,4301002.Joia,-1.12
73431,2022-05-01,IPCA peso mensal,4301004.Relógio de pulso,1.36
73432,2022-05-01,IPCA peso mensal,44.Tecidos e armarinho,0.65
73433,2022-05-01,IPCA peso mensal,4401.Tecidos e armarinho,0.65
73434,2022-05-01,IPCA peso mensal,4401001.Tecido,0.78
73435,2022-05-01,IPCA peso mensal,4401002.Artigos de armarinho,0.05
73436,2022-05-01,IPCA peso mensal,5.Transportes,1.34
73437,2022-05-01,IPCA peso mensal,51.Transportes,1.34
73438,2022-05-01,IPCA peso mensal,5101.Transporte público,3.23
73439,2022-05-01,IPCA peso mensal,5101001.Ônibus urbano,0.06
73440,2022-05-01,IPCA peso mensal,5101002.Táxi,0.72
73441,2022-05-01,IPCA peso mensal,5101004.Trem,0.0
73442,2022-05-01,IPCA peso mensal,5101006.Ônibus intermunicipal,1.19
73443,2022-05-01,IPCA peso mensal,5101007.Ônibus interestadual,1.37
73444,2022-05-01,IPCA peso mensal,5101010.Passagem aérea,18.33
73445,2022-05-01,IPCA peso mensal,5101011.Metrô,0.27
73446,2022-05-01,IPCA peso mensal,5101026.Transporte escolar,0.43
73447,2022-05-01,IPCA peso mensal,5101051.Transporte por aplicativo,0.05
73448,2022-05-01,IPCA peso mensal,5101053.Integração transporte público,0.0
73449,2022-05-01,IPCA peso mensal,5102.Veículo próprio,1.12
73450,2022-05-01,IPCA peso mensal,5102001.Automóvel novo,0.73
73451,2022-05-01,IPCA peso mensal,5102004.Emplacamento e licença,1.71
73452,2022-05-01,IPCA peso mensal,5102005.Seguro voluntário de veículo,3.49
73453,2022-05-01,IPCA peso mensal,5102006.Multa,0.0
73454,2022-05-01,IPCA peso mensal,5102007.Óleo lubrificante,1.95
73455,2022-05-01,IPCA peso mensal,5102009.Acessórios e peças,0.4
73456,2022-05-01,IPCA peso mensal,5102010.Pneu,1.26
73457,2022-05-01,IPCA peso mensal,5102011.Conserto de automóvel,0.35
73458,2022-05-01,IPCA peso mensal,5102013.Estacionamento,0.99
73459,2022-05-01,IPCA peso mensal,5102015.Pedágio,0.11
73460,2022-05-01,IPCA peso mensal,5102020.Automóvel usado,0.4
73461,2022-05-01,IPCA peso mensal,5102037.Pintura de veículo,0.25
73462,2022-05-01,IPCA peso mensal,5102051.Aluguel de veículo,-5.91
73463,2022-05-01,IPCA peso mensal,5102053.Motocicleta,2.76
73464,2022-05-01,IPCA peso mensal,5104.Combustíveis (veículos),1.0
73465,2022-05-01,IPCA peso mensal,5104001.Gasolina,0.92
73466,2022-05-01,IPCA peso mensal,5104002.Etanol,-0.43
73467,2022-05-01,IPCA peso mensal,5104003.Óleo diesel,3.72
73468,2022-05-01,IPCA peso mensal,5104005.Gás veicular,14.88
73469,2022-05-01,IPCA peso mensal,6.Saúde e cuidados pessoais,1.01
73470,2022-05-01,IPCA peso mensal,61.Produtos farmacêuticos e óticos,2.37
73471,2022-05-01,IPCA peso mensal,6101.Produtos farmacêuticos,2.51
73472,2022-05-01,IPCA peso mensal,6101001.Anti-infeccioso e antibiótico,1.89
73473,2022-05-01,IPCA peso mensal,6101002.Analgésico e antitérmico,2.86
73474,2022-05-01,IPCA peso mensal,6101003.Anti-inflamatório e antirreumático,2.66
73475,2022-05-01,IPCA peso mensal,6101004.Antigripal e antitussígeno,1.89
73476,2022-05-01,IPCA peso mensal,6101006.Dermatológico,2.48
73477,2022-05-01,IPCA peso mensal,6101007.Antialérgico e broncodilatador,3.07
73478,2022-05-01,IPCA peso mensal,6101009.Gastroprotetor,2.1
73479,2022-05-01,IPCA peso mensal,6101010.Vitamina e fortificante,2.57
73480,2022-05-01,IPCA peso mensal,6101011.Hormonal,2.24
73481,2022-05-01,IPCA peso mensal,6101013.Psicotrópico e anorexígeno,2.87
73482,2022-05-01,IPCA peso mensal,6101014.Hipotensor e hipocolesterolêmico,2.63
73483,2022-05-01,IPCA peso mensal,6101051.Oftalmológico,3.02
73484,2022-05-01,IPCA peso mensal,6101064.Antidiabético,2.13
73485,2022-05-01,IPCA peso mensal,6101148.Neurológico,1.61
73486,2022-05-01,IPCA peso mensal,6102.Produtos óticos,0.63
73487,2022-05-01,IPCA peso mensal,6102012.Óculos de grau,0.63
73488,2022-05-01,IPCA peso mensal,62.Serviços de saúde,-0.23
73489,2022-05-01,IPCA peso mensal,6201.Serviços médicos e dentários,0.81
73490,2022-05-01,IPCA peso mensal,6201002.Médico,0.91
73491,2022-05-01,IPCA peso mensal,6201003.Dentista,0.65
73492,2022-05-01,IPCA peso mensal,6201005.Aparelho ortodôntico,0.96
73493,2022-05-01,IPCA peso mensal,6201007.Fisioterapeuta,1.48
73494,2022-05-01,IPCA peso mensal,6201010.Psicólogo,1.23
73495,2022-05-01,IPCA peso mensal,6202.Serviços laboratoriais e hospitalares,0.61
73496,2022-05-01,IPCA peso mensal,6202003.Exame de laboratório,0.53
73497,2022-05-01,IPCA peso mensal,6202004.Hospitalização e cirurgia,0.69
73498,2022-05-01,IPCA peso mensal,6202006.Exame de imagem,0.45
73499,2022-05-01,IPCA peso mensal,6203.Plano de saúde,-0.69
73500,2022-05-01,IPCA peso mensal,6203001.Plano de saúde,-0.69
73501,2022-05-01,IPCA peso mensal,63.Cuidados pessoais,1.43
73502,2022-05-01,IPCA peso mensal,6301.Higiene pessoal,1.43
73503,2022-05-01,IPCA peso mensal,6301001.Produto para cabelo,1.81
73504,2022-05-01,IPCA peso mensal,6301002.Fralda descartável,0.39
73505,2022-05-01,IPCA peso mensal,6301004.Produto para barba,0.29
73506,2022-05-01,IPCA peso mensal,6301006.Produto para pele,4.59
73507,2022-05-01,IPCA peso mensal,6301007.Produto para higiene bucal,1.66
73508,2022-05-01,IPCA peso mensal,6301010.Produto para unha,0.96
73509,2022-05-01,IPCA peso mensal,6301011.Perfume,-0.12
73510,2022-05-01,IPCA peso mensal,6301014.Desodorante,1.4
73511,2022-05-01,IPCA peso mensal,6301015.Absorvente higiênico,2.51
73512,2022-05-01,IPCA peso mensal,6301016.Sabonete,2.17
73513,2022-05-01,IPCA peso mensal,6301017.Papel higiênico,1.04
73514,2022-05-01,IPCA peso mensal,6301020.Artigos de maquiagem,2.64
73515,2022-05-01,IPCA peso mensal,7.Despesas pessoais,0.52
73516,2022-05-01,IPCA peso mensal,71.Serviços pessoais,0.59
73517,2022-05-01,IPCA peso mensal,7101.Serviços pessoais,0.59
73518,2022-05-01,IPCA peso mensal,7101001.Costureira,0.4
73519,2022-05-01,IPCA peso mensal,7101005.Manicure,0.48
73520,2022-05-01,IPCA peso mensal,7101010.Empregado doméstico,0.45
73521,2022-05-01,IPCA peso mensal,7101011.Cabeleireiro e barbeiro,1.04
73522,2022-05-01,IPCA peso mensal,7101014.Depilação,1.6
73523,2022-05-01,IPCA peso mensal,7101034.Cartório,0.0
73524,2022-05-01,IPCA peso mensal,7101036.Despachante,3.34
73525,2022-05-01,IPCA peso mensal,7101076.Serviço bancário,0.46
73526,2022-05-01,IPCA peso mensal,7101090.Conselho de classe,0.21
73527,2022-05-01,IPCA peso mensal,7101144.Sobrancelha,-0.05
73528,2022-05-01,IPCA peso mensal,72.Recreação e fumo,0.4
73529,2022-05-01,IPCA peso mensal,7201.Recreação,0.46
73530,2022-05-01,IPCA peso mensal,7201006.Clube,1.04
73531,2022-05-01,IPCA peso mensal,7201010.Instrumento musical,-0.37
73532,2022-05-01,IPCA peso mensal,7201015.Tratamento de animais (clínica),-0.06
73533,2022-05-01,IPCA peso mensal,7201019.Bicicleta,2.05
73534,2022-05-01,IPCA peso mensal,7201020.Alimento para animais,0.39
73535,2022-05-01,IPCA peso mensal,7201023.Brinquedo,0.81
73536,2022-05-01,IPCA peso mensal,7201054.Casa noturna,-1.24
73537,2022-05-01,IPCA peso mensal,7201063.Jogos de azar,0.0
73538,2022-05-01,IPCA peso mensal,7201067.Material de caça e pesca,1.79
73539,2022-05-01,IPCA peso mensal,7201090.Hospedagem,1.87
73540,2022-05-01,IPCA peso mensal,7201095.Pacote turístico,-0.88
73541,2022-05-01,IPCA peso mensal,7201256.Serviço de higiene para animais,1.15
73542,2022-05-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",0.55
73543,2022-05-01,IPCA peso mensal,7202.Fumo,0.0
73544,2022-05-01,IPCA peso mensal,7202041.Cigarro,0.0
73545,2022-05-01,IPCA peso mensal,8.Educação,0.04
73546,2022-05-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",0.04
73547,2022-05-01,IPCA peso mensal,8101.Cursos regulares,0.0
73548,2022-05-01,IPCA peso mensal,8101001.Creche,0.0
73549,2022-05-01,IPCA peso mensal,8101002.Pré-escola,0.0
73550,2022-05-01,IPCA peso mensal,8101003.Ensino fundamental,0.0
73551,2022-05-01,IPCA peso mensal,8101004.Ensino médio,0.0
73552,2022-05-01,IPCA peso mensal,8101005.Ensino superior,0.0
73553,2022-05-01,IPCA peso mensal,8101006.Pós-graduação,0.0
73554,2022-05-01,IPCA peso mensal,8101008.Educação de jovens e adultos,0.0
73555,2022-05-01,IPCA peso mensal,8101045.Curso técnico,0.0
73556,2022-05-01,IPCA peso mensal,8102.Leitura,0.01
73557,2022-05-01,IPCA peso mensal,8102001.Jornal diário,0.0
73558,2022-05-01,IPCA peso mensal,8102004.Revista,-2.52
73559,2022-05-01,IPCA peso mensal,8102007.Livro didático,0.0
73560,2022-05-01,IPCA peso mensal,8102008.Livro não didático,0.95
73561,2022-05-01,IPCA peso mensal,8103.Papelaria,0.88
73562,2022-05-01,IPCA peso mensal,8103001.Caderno,1.26
73563,2022-05-01,IPCA peso mensal,8103014.Artigos de papelaria,0.66
73564,2022-05-01,IPCA peso mensal,8104.Cursos diversos,0.17
73565,2022-05-01,IPCA peso mensal,8104001.Curso preparatório,0.0
73566,2022-05-01,IPCA peso mensal,8104003.Curso de idioma,0.0
73567,2022-05-01,IPCA peso mensal,8104004.Curso de informática,0.13
73568,2022-05-01,IPCA peso mensal,8104005.Autoescola,0.42
73569,2022-05-01,IPCA peso mensal,8104006.Atividades físicas,0.29
73570,2022-05-01,IPCA peso mensal,9.Comunicação,0.72
73571,2022-05-01,IPCA peso mensal,91.Comunicação,0.72
73572,2022-05-01,IPCA peso mensal,9101.Comunicação,0.72
73573,2022-05-01,IPCA peso mensal,9101001.Correio,5.5
73574,2022-05-01,IPCA peso mensal,9101002.Plano de telefonia fixa,0.02
73575,2022-05-01,IPCA peso mensal,9101008.Plano de telefonia móvel,0.82
73576,2022-05-01,IPCA peso mensal,9101010.Tv por assinatura,4.0
73577,2022-05-01,IPCA peso mensal,9101018.Acesso à internet,0.0
73578,2022-05-01,IPCA peso mensal,9101019.Aparelho telefônico,-0.39
73579,2022-05-01,IPCA peso mensal,9101115.Serviços de streaming,0.0
73580,2022-05-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",0.79
73581,2022-06-01,IPCA peso mensal,Índice geral,0.67
73582,2022-06-01,IPCA peso mensal,1.Alimentação e bebidas,0.8
73583,2022-06-01,IPCA peso mensal,11.Alimentação no domicílio,0.63
73584,2022-06-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",1.0
73585,2022-06-01,IPCA peso mensal,1101002.Arroz,-0.76
73586,2022-06-01,IPCA peso mensal,1101051.Feijão - mulatinho,4.41
73587,2022-06-01,IPCA peso mensal,1101052.Feijão - preto,-3.33
73588,2022-06-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),-3.3
73589,2022-06-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),9.74
73590,2022-06-01,IPCA peso mensal,1101079.Milho (em grão),-0.55
73591,2022-06-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",1.52
73592,2022-06-01,IPCA peso mensal,1102001.Farinha de arroz,1.46
73593,2022-06-01,IPCA peso mensal,1102006.Macarrão,1.94
73594,2022-06-01,IPCA peso mensal,1102008.Fubá de milho,0.53
